[Sat Jul 18 14:41:09 UTC 2026] axis1 child starting RUN_ID=adapt_ax1fv4q1v400s1_finger_seed5_ckpt500000 WM_RUN=ax1wm_finger_fv4q1v400s1_seed5 job=NA host=243a28687a6f
[Sat Jul 18 14:41:09 UTC 2026] env prepared: python=/workspace/conda_envs/dreamerv3/bin/python
python_executable=/workspace/conda_envs/dreamerv3/bin/python
[Sat Jul 18 14:41:09 UTC 2026] offline_fit WM_RUN=ax1wm_finger_fv4q1v400s1_seed5 REPLAY=/workspace/dreamerv3_runs/axis1_finger/q1v400/side1 UPDATES=500000 SEED=5
[Sat Jul 18 14:41:09 UTC 2026] fit flags: --agent.expl.mode apt  (arm=full size=default)
Logdir: /workspace/dreamerv3_runs/ax1wm_finger_fv4q1v400s1_seed5
Static replay: /workspace/dreamerv3_runs/axis1_finger/q1v400/side1
Observations
  reward           Space(float32, shape=(), low=-inf, high=inf)
  is_first         Space(bool, shape=(), low=False, high=True)
  is_last          Space(bool, shape=(), low=False, high=True)
  is_terminal      Space(bool, shape=(), low=False, high=True)
  position         Space(float32, shape=(4,), low=-inf, high=inf)
  velocity         Space(float32, shape=(3,), low=-inf, high=inf)
  touch            Space(float32, shape=(2,), low=-inf, high=inf)
  target_position  Space(float32, shape=(2,), low=-inf, high=inf)
  dist_to_target   Space(float32, shape=(), low=-inf, high=inf)
Actions
  action           Space(float32, shape=(2,), low=-1.0, high=1.0)
Extras
  consec           Space(int32, shape=(), low=-2147483648, high=2147483647)
  stepid           Space(uint8, shape=(20,), low=0, high=255)
  dyn/deter        Space(float32, shape=(512,), low=-inf, high=inf)
  dyn/stoch        Space(float32, shape=(32, 4), low=-inf, high=inf)
JAX devices (1): [cuda:0]
Policy devices: cuda:0
Train devices:  cuda:0
Initializing parameters...
/workspace/dreamerv3/embodied/jax/agent.py:112: DeprecationWarning: `with mesh:` context manager has been deprecated. Please use `with jax.set_mesh(mesh):` instead.
  with self.train_mesh:
Optimizer opt has 580,880 params:
       364,160 dyn
        66,111 val
        50,316 dec
        49,796 pol
        41,153 con
         9,344 enc
/workspace/conda_envs/dreamerv3/lib/python3.11/site-packages/optax/_src/linear_algebra.py:44: DeprecationWarning: optax.global_norm is deprecated in favor of optax.tree.norm
  warnings.warn(
Done initializing!
Compiling 1 checkpoint groups...
Largest checkpoint group: 0 GB
Compiling train and report...
/workspace/dreamerv3/embodied/jax/agent.py:187: DeprecationWarning: `with mesh:` context manager has been deprecated. Please use `with jax.set_mesh(mesh):` instead.
  with self.train_mesh:
/workspace/conda_envs/dreamerv3/lib/python3.11/site-packages/optax/_src/linear_algebra.py:44: DeprecationWarning: optax.global_norm is deprecated in favor of optax.tree.norm
  warnings.warn(
Train cost analysis:
No available
Report cost analysis:
No available
Done compiling!
Did not find any checkpoint.
Loaded static replay: 374800 sampling items (seq length 65).
  update     1/500000: wm_total=0.000  
  update    25/500000: wm_total=27.763  con=0.477  dist_to_target=0.570  dyn=7.918  position=2.639  rep=7.918  target_position=0.698  touch=1.107  velocity=6.436
  update 91300/500000: wm_total=3.892  con=0.020  dist_to_target=0.004  dyn=1.881  position=0.018  rep=1.881  target_position=0.015  touch=0.018  velocity=0.054
  update 91325/500000: wm_total=3.850  con=0.020  dist_to_target=0.006  dyn=1.856  position=0.017  rep=1.856  target_position=0.014  touch=0.028  velocity=0.054
  update 91350/500000: wm_total=3.412  con=0.020  dist_to_target=0.007  dyn=1.640  position=0.018  rep=1.640  target_position=0.015  touch=0.018  velocity=0.054
  update 91375/500000: wm_total=3.952  con=0.020  dist_to_target=0.005  dyn=1.911  position=0.017  rep=1.911  target_position=0.015  touch=0.022  velocity=0.049
  update 91400/500000: wm_total=3.726  con=0.020  dist_to_target=0.004  dyn=1.798  position=0.018  rep=1.798  target_position=0.015  touch=0.018  velocity=0.054
  update 91425/500000: wm_total=4.064  con=0.020  dist_to_target=0.004  dyn=1.962  position=0.017  rep=1.962  target_position=0.015  touch=0.025  velocity=0.059
  update 91450/500000: wm_total=4.579  con=0.020  dist_to_target=0.005  dyn=2.209  position=0.017  rep=2.209  target_position=0.016  touch=0.031  velocity=0.070
  update 91475/500000: wm_total=4.410  con=0.020  dist_to_target=0.006  dyn=2.122  position=0.016  rep=2.122  target_position=0.016  touch=0.023  velocity=0.085
  update 91500/500000: wm_total=4.033  con=0.020  dist_to_target=0.007  dyn=1.950  position=0.018  rep=1.950  target_position=0.016  touch=0.019  velocity=0.054
  update 91525/500000: wm_total=3.758  con=0.020  dist_to_target=0.005  dyn=1.807  position=0.019  rep=1.807  target_position=0.015  touch=0.021  velocity=0.064
  update 91550/500000: wm_total=3.326  con=0.020  dist_to_target=0.007  dyn=1.603  position=0.017  rep=1.603  target_position=0.016  touch=0.018  velocity=0.043
  update 91575/500000: wm_total=3.444  con=0.020  dist_to_target=0.004  dyn=1.656  position=0.017  rep=1.656  target_position=0.015  touch=0.018  velocity=0.057
  update 91600/500000: wm_total=3.850  con=0.020  dist_to_target=0.006  dyn=1.852  position=0.018  rep=1.852  target_position=0.016  touch=0.027  velocity=0.059
  update 91625/500000: wm_total=3.774  con=0.020  dist_to_target=0.006  dyn=1.810  position=0.017  rep=1.810  target_position=0.015  touch=0.031  velocity=0.064
  update 91650/500000: wm_total=4.314  con=0.020  dist_to_target=0.005  dyn=2.083  position=0.017  rep=2.083  target_position=0.015  touch=0.021  velocity=0.070
  update 91675/500000: wm_total=3.343  con=0.020  dist_to_target=0.006  dyn=1.612  position=0.016  rep=1.612  target_position=0.015  touch=0.016  velocity=0.046
  update 91700/500000: wm_total=4.068  con=0.020  dist_to_target=0.005  dyn=1.966  position=0.018  rep=1.966  target_position=0.016  touch=0.022  velocity=0.056
  update 91725/500000: wm_total=3.650  con=0.020  dist_to_target=0.008  dyn=1.762  position=0.017  rep=1.762  target_position=0.015  touch=0.014  velocity=0.053
  update 91750/500000: wm_total=3.181  con=0.020  dist_to_target=0.005  dyn=1.524  position=0.017  rep=1.524  target_position=0.014  touch=0.024  velocity=0.053
  update 91775/500000: wm_total=3.689  con=0.020  dist_to_target=0.006  dyn=1.772  position=0.018  rep=1.772  target_position=0.015  touch=0.016  velocity=0.068
  update 91800/500000: wm_total=4.116  con=0.020  dist_to_target=0.004  dyn=1.980  position=0.019  rep=1.980  target_position=0.014  touch=0.030  velocity=0.070
  update 91825/500000: wm_total=3.877  con=0.020  dist_to_target=0.007  dyn=1.860  position=0.020  rep=1.860  target_position=0.014  touch=0.033  velocity=0.063
  update 91850/500000: wm_total=3.055  con=0.020  dist_to_target=0.007  dyn=1.466  position=0.016  rep=1.466  target_position=0.014  touch=0.016  velocity=0.049
  update 91875/500000: wm_total=3.316  con=0.020  dist_to_target=0.005  dyn=1.598  position=0.017  rep=1.598  target_position=0.016  touch=0.013  velocity=0.048
  update 91900/500000: wm_total=3.756  con=0.020  dist_to_target=0.005  dyn=1.808  position=0.017  rep=1.808  target_position=0.016  touch=0.025  velocity=0.057
  update 91925/500000: wm_total=4.174  con=0.020  dist_to_target=0.006  dyn=2.016  position=0.019  rep=2.016  target_position=0.015  touch=0.019  velocity=0.063
  update 91950/500000: wm_total=4.476  con=0.020  dist_to_target=0.005  dyn=2.167  position=0.015  rep=2.167  target_position=0.015  touch=0.019  velocity=0.067
  update 91975/500000: wm_total=4.074  con=0.020  dist_to_target=0.004  dyn=1.966  position=0.017  rep=1.966  target_position=0.016  touch=0.020  velocity=0.064
  update 92000/500000: wm_total=3.575  con=0.020  dist_to_target=0.007  dyn=1.722  position=0.017  rep=1.722  target_position=0.014  touch=0.025  velocity=0.048
  update 92025/500000: wm_total=4.614  con=0.020  dist_to_target=0.006  dyn=2.229  position=0.021  rep=2.229  target_position=0.015  touch=0.032  velocity=0.062
  update 92050/500000: wm_total=4.067  con=0.020  dist_to_target=0.006  dyn=1.959  position=0.018  rep=1.959  target_position=0.015  touch=0.024  velocity=0.065
  update 92075/500000: wm_total=4.144  con=0.020  dist_to_target=0.007  dyn=2.001  position=0.016  rep=2.001  target_position=0.015  touch=0.021  velocity=0.062
  update 92100/500000: wm_total=3.514  con=0.020  dist_to_target=0.005  dyn=1.693  position=0.018  rep=1.693  target_position=0.015  touch=0.023  velocity=0.046
  update 92125/500000: wm_total=3.517  con=0.020  dist_to_target=0.007  dyn=1.692  position=0.016  rep=1.692  target_position=0.016  touch=0.021  velocity=0.054
  update 92150/500000: wm_total=3.973  con=0.020  dist_to_target=0.005  dyn=1.922  position=0.018  rep=1.922  target_position=0.014  touch=0.013  velocity=0.060
  update 92175/500000: wm_total=3.398  con=0.020  dist_to_target=0.006  dyn=1.640  position=0.018  rep=1.640  target_position=0.015  touch=0.013  velocity=0.045
  update 92200/500000: wm_total=3.065  con=0.020  dist_to_target=0.005  dyn=1.477  position=0.018  rep=1.477  target_position=0.015  touch=0.016  velocity=0.038
  update 92225/500000: wm_total=4.318  con=0.020  dist_to_target=0.005  dyn=2.091  position=0.018  rep=2.091  target_position=0.015  touch=0.021  velocity=0.058
  update 92250/500000: wm_total=3.396  con=0.020  dist_to_target=0.004  dyn=1.631  position=0.017  rep=1.631  target_position=0.016  touch=0.018  velocity=0.058
  update 92275/500000: wm_total=3.803  con=0.020  dist_to_target=0.006  dyn=1.834  position=0.017  rep=1.834  target_position=0.015  touch=0.019  velocity=0.059
  update 92300/500000: wm_total=3.234  con=0.020  dist_to_target=0.005  dyn=1.556  position=0.019  rep=1.556  target_position=0.015  touch=0.011  velocity=0.051
  update 92325/500000: wm_total=3.269  con=0.020  dist_to_target=0.004  dyn=1.573  position=0.016  rep=1.573  target_position=0.015  touch=0.014  velocity=0.052
  update 92350/500000: wm_total=3.623  con=0.020  dist_to_target=0.005  dyn=1.747  position=0.018  rep=1.747  target_position=0.015  touch=0.017  velocity=0.053
  update 92375/500000: wm_total=3.701  con=0.020  dist_to_target=0.005  dyn=1.784  position=0.017  rep=1.784  target_position=0.015  touch=0.019  velocity=0.059
  update 92400/500000: wm_total=3.499  con=0.020  dist_to_target=0.003  dyn=1.683  position=0.017  rep=1.683  target_position=0.016  touch=0.023  velocity=0.054
  update 92425/500000: wm_total=3.623  con=0.020  dist_to_target=0.006  dyn=1.746  position=0.016  rep=1.746  target_position=0.014  touch=0.019  velocity=0.055
  update 92450/500000: wm_total=3.439  con=0.020  dist_to_target=0.006  dyn=1.653  position=0.016  rep=1.653  target_position=0.015  touch=0.023  velocity=0.052
  update 92475/500000: wm_total=3.812  con=0.020  dist_to_target=0.005  dyn=1.840  position=0.016  rep=1.840  target_position=0.015  touch=0.016  velocity=0.060
  update 92500/500000: wm_total=4.364  con=0.020  dist_to_target=0.005  dyn=2.103  position=0.017  rep=2.103  target_position=0.015  touch=0.023  velocity=0.077
  update 92525/500000: wm_total=4.200  con=0.020  dist_to_target=0.006  dyn=2.024  position=0.017  rep=2.024  target_position=0.015  touch=0.031  velocity=0.063
  update 92550/500000: wm_total=3.817  con=0.020  dist_to_target=0.007  dyn=1.836  position=0.018  rep=1.836  target_position=0.016  touch=0.024  velocity=0.059
  update 92575/500000: wm_total=3.557  con=0.020  dist_to_target=0.006  dyn=1.713  position=0.020  rep=1.713  target_position=0.015  touch=0.011  velocity=0.058
  update 92600/500000: wm_total=3.202  con=0.020  dist_to_target=0.006  dyn=1.540  position=0.018  rep=1.540  target_position=0.015  touch=0.015  velocity=0.047
  update 92625/500000: wm_total=3.776  con=0.020  dist_to_target=0.004  dyn=1.827  position=0.019  rep=1.827  target_position=0.015  touch=0.012  velocity=0.051
  update 92650/500000: wm_total=3.204  con=0.020  dist_to_target=0.005  dyn=1.538  position=0.018  rep=1.538  target_position=0.014  touch=0.019  velocity=0.053
  update 92675/500000: wm_total=4.627  con=0.020  dist_to_target=0.005  dyn=2.237  position=0.018  rep=2.237  target_position=0.015  touch=0.027  velocity=0.067
  update 92700/500000: wm_total=4.220  con=0.020  dist_to_target=0.005  dyn=2.030  position=0.019  rep=2.030  target_position=0.015  touch=0.023  velocity=0.078
  update 92725/500000: wm_total=4.641  con=0.020  dist_to_target=0.005  dyn=2.239  position=0.018  rep=2.239  target_position=0.015  touch=0.028  velocity=0.077
  update 92750/500000: wm_total=4.488  con=0.020  dist_to_target=0.006  dyn=2.167  position=0.018  rep=2.167  target_position=0.015  touch=0.027  velocity=0.068
  update 92775/500000: wm_total=3.552  con=0.020  dist_to_target=0.004  dyn=1.709  position=0.018  rep=1.709  target_position=0.015  touch=0.022  velocity=0.055
  update 92800/500000: wm_total=3.945  con=0.020  dist_to_target=0.004  dyn=1.903  position=0.016  rep=1.903  target_position=0.015  touch=0.029  velocity=0.054
  update 92825/500000: wm_total=3.628  con=0.020  dist_to_target=0.006  dyn=1.742  position=0.017  rep=1.742  target_position=0.016  touch=0.022  velocity=0.062
  update 92850/500000: wm_total=3.756  con=0.020  dist_to_target=0.006  dyn=1.813  position=0.017  rep=1.813  target_position=0.015  touch=0.024  velocity=0.048
  update 92875/500000: wm_total=3.293  con=0.020  dist_to_target=0.006  dyn=1.586  position=0.017  rep=1.586  target_position=0.015  touch=0.014  velocity=0.050
  update 92900/500000: wm_total=3.324  con=0.020  dist_to_target=0.005  dyn=1.597  position=0.018  rep=1.597  target_position=0.015  touch=0.017  velocity=0.056
  update 92925/500000: wm_total=3.349  con=0.020  dist_to_target=0.004  dyn=1.613  position=0.018  rep=1.613  target_position=0.015  touch=0.010  velocity=0.055
  update 92950/500000: wm_total=4.473  con=0.020  dist_to_target=0.007  dyn=2.159  position=0.019  rep=2.159  target_position=0.015  touch=0.020  velocity=0.073
  update 92975/500000: wm_total=3.704  con=0.020  dist_to_target=0.006  dyn=1.779  position=0.024  rep=1.779  target_position=0.015  touch=0.015  velocity=0.064
  update 93000/500000: wm_total=3.784  con=0.020  dist_to_target=0.004  dyn=1.817  position=0.017  rep=1.817  target_position=0.015  touch=0.026  velocity=0.067
  update 93025/500000: wm_total=4.185  con=0.020  dist_to_target=0.004  dyn=2.022  position=0.017  rep=2.022  target_position=0.015  touch=0.020  velocity=0.065
  update 93050/500000: wm_total=3.421  con=0.020  dist_to_target=0.008  dyn=1.644  position=0.017  rep=1.644  target_position=0.015  touch=0.017  velocity=0.056
  update 93075/500000: wm_total=3.441  con=0.020  dist_to_target=0.007  dyn=1.658  position=0.017  rep=1.658  target_position=0.015  touch=0.017  velocity=0.048
  update 93100/500000: wm_total=4.350  con=0.020  dist_to_target=0.005  dyn=2.100  position=0.019  rep=2.100  target_position=0.015  touch=0.027  velocity=0.065
  update 93125/500000: wm_total=4.058  con=0.020  dist_to_target=0.008  dyn=1.957  position=0.017  rep=1.957  target_position=0.015  touch=0.025  velocity=0.058
  update 93150/500000: wm_total=4.040  con=0.020  dist_to_target=0.006  dyn=1.949  position=0.017  rep=1.949  target_position=0.016  touch=0.026  velocity=0.058
  update 93175/500000: wm_total=3.950  con=0.020  dist_to_target=0.006  dyn=1.904  position=0.017  rep=1.904  target_position=0.013  touch=0.021  velocity=0.064
  update 93200/500000: wm_total=3.816  con=0.020  dist_to_target=0.010  dyn=1.835  position=0.016  rep=1.835  target_position=0.015  touch=0.028  velocity=0.057
  update 93225/500000: wm_total=3.606  con=0.020  dist_to_target=0.006  dyn=1.738  position=0.017  rep=1.738  target_position=0.015  touch=0.020  velocity=0.051
  update 93250/500000: wm_total=2.992  con=0.020  dist_to_target=0.010  dyn=1.434  position=0.017  rep=1.434  target_position=0.015  touch=0.011  velocity=0.049
  update 93275/500000: wm_total=3.655  con=0.020  dist_to_target=0.005  dyn=1.761  position=0.019  rep=1.761  target_position=0.015  touch=0.015  velocity=0.058
  update 93300/500000: wm_total=4.076  con=0.020  dist_to_target=0.004  dyn=1.970  position=0.019  rep=1.970  target_position=0.015  touch=0.022  velocity=0.055
  update 93325/500000: wm_total=3.727  con=0.020  dist_to_target=0.004  dyn=1.797  position=0.018  rep=1.797  target_position=0.015  touch=0.021  velocity=0.054
  update 93350/500000: wm_total=3.651  con=0.020  dist_to_target=0.006  dyn=1.757  position=0.017  rep=1.757  target_position=0.015  touch=0.020  velocity=0.058
  update 93375/500000: wm_total=3.447  con=0.020  dist_to_target=0.006  dyn=1.655  position=0.016  rep=1.655  target_position=0.015  touch=0.024  velocity=0.055
  update 93400/500000: wm_total=2.969  con=0.020  dist_to_target=0.005  dyn=1.425  position=0.017  rep=1.425  target_position=0.014  touch=0.009  velocity=0.054
  update 93425/500000: wm_total=4.025  con=0.020  dist_to_target=0.006  dyn=1.937  position=0.017  rep=1.937  target_position=0.015  touch=0.024  velocity=0.068
  update 93450/500000: wm_total=3.931  con=0.020  dist_to_target=0.004  dyn=1.892  position=0.020  rep=1.892  target_position=0.015  touch=0.019  velocity=0.068
  update 93475/500000: wm_total=3.815  con=0.020  dist_to_target=0.004  dyn=1.838  position=0.018  rep=1.838  target_position=0.015  touch=0.025  velocity=0.058
  update 93500/500000: wm_total=3.431  con=0.020  dist_to_target=0.004  dyn=1.647  position=0.017  rep=1.647  target_position=0.015  touch=0.026  velocity=0.053
  update 93525/500000: wm_total=3.637  con=0.020  dist_to_target=0.009  dyn=1.753  position=0.018  rep=1.753  target_position=0.015  touch=0.015  velocity=0.054
  update 93550/500000: wm_total=3.446  con=0.020  dist_to_target=0.006  dyn=1.661  position=0.017  rep=1.661  target_position=0.013  touch=0.016  velocity=0.051
  update 93575/500000: wm_total=4.980  con=0.020  dist_to_target=0.003  dyn=2.409  position=0.017  rep=2.409  target_position=0.015  touch=0.033  velocity=0.074
  update 93600/500000: wm_total=4.148  con=0.020  dist_to_target=0.005  dyn=2.009  position=0.016  rep=2.009  target_position=0.015  touch=0.023  velocity=0.052
  update 93625/500000: wm_total=3.393  con=0.020  dist_to_target=0.006  dyn=1.635  position=0.017  rep=1.635  target_position=0.014  touch=0.016  velocity=0.049
  update 93650/500000: wm_total=3.904  con=0.020  dist_to_target=0.005  dyn=1.879  position=0.017  rep=1.879  target_position=0.015  touch=0.018  velocity=0.071
  update 93675/500000: wm_total=3.665  con=0.020  dist_to_target=0.008  dyn=1.765  position=0.016  rep=1.765  target_position=0.016  touch=0.019  velocity=0.056
  update 93700/500000: wm_total=3.716  con=0.020  dist_to_target=0.006  dyn=1.793  position=0.018  rep=1.793  target_position=0.015  touch=0.018  velocity=0.053
  update 93725/500000: wm_total=3.913  con=0.020  dist_to_target=0.005  dyn=1.886  position=0.017  rep=1.886  target_position=0.015  touch=0.021  velocity=0.063
  update 93750/500000: wm_total=3.560  con=0.020  dist_to_target=0.004  dyn=1.720  position=0.016  rep=1.720  target_position=0.015  touch=0.017  velocity=0.048
  update 93775/500000: wm_total=4.011  con=0.020  dist_to_target=0.005  dyn=1.935  position=0.017  rep=1.935  target_position=0.015  touch=0.021  velocity=0.064
  update 93800/500000: wm_total=3.650  con=0.020  dist_to_target=0.008  dyn=1.760  position=0.018  rep=1.760  target_position=0.015  touch=0.017  velocity=0.052
  update 93825/500000: wm_total=3.570  con=0.020  dist_to_target=0.006  dyn=1.718  position=0.018  rep=1.718  target_position=0.017  touch=0.019  velocity=0.053
  update 93850/500000: wm_total=3.175  con=0.020  dist_to_target=0.005  dyn=1.526  position=0.018  rep=1.526  target_position=0.016  touch=0.014  velocity=0.049
  update 93875/500000: wm_total=4.302  con=0.020  dist_to_target=0.006  dyn=2.075  position=0.017  rep=2.075  target_position=0.015  touch=0.027  velocity=0.067
  update 93900/500000: wm_total=3.782  con=0.020  dist_to_target=0.004  dyn=1.823  position=0.017  rep=1.823  target_position=0.016  touch=0.020  velocity=0.058
  update 93925/500000: wm_total=3.008  con=0.020  dist_to_target=0.004  dyn=1.442  position=0.015  rep=1.442  target_position=0.014  touch=0.019  velocity=0.051
  update 93950/500000: wm_total=4.001  con=0.020  dist_to_target=0.003  dyn=1.933  position=0.017  rep=1.933  target_position=0.015  touch=0.020  velocity=0.058
  update 93975/500000: wm_total=4.313  con=0.020  dist_to_target=0.005  dyn=2.079  position=0.017  rep=2.079  target_position=0.015  touch=0.027  velocity=0.070
  update 94000/500000: wm_total=4.412  con=0.020  dist_to_target=0.007  dyn=2.125  position=0.019  rep=2.125  target_position=0.016  touch=0.030  velocity=0.070
  update 94025/500000: wm_total=3.400  con=0.020  dist_to_target=0.004  dyn=1.637  position=0.017  rep=1.637  target_position=0.015  touch=0.017  velocity=0.053
  update 94050/500000: wm_total=4.047  con=0.020  dist_to_target=0.005  dyn=1.957  position=0.018  rep=1.957  target_position=0.015  touch=0.017  velocity=0.057
  update 94075/500000: wm_total=3.591  con=0.020  dist_to_target=0.007  dyn=1.728  position=0.017  rep=1.728  target_position=0.014  touch=0.018  velocity=0.059
  update 94100/500000: wm_total=3.881  con=0.020  dist_to_target=0.003  dyn=1.870  position=0.018  rep=1.870  target_position=0.016  touch=0.025  velocity=0.057
  update 94125/500000: wm_total=3.485  con=0.020  dist_to_target=0.005  dyn=1.687  position=0.018  rep=1.687  target_position=0.015  touch=0.014  velocity=0.039
  update 94150/500000: wm_total=3.169  con=0.020  dist_to_target=0.004  dyn=1.521  position=0.018  rep=1.521  target_position=0.016  touch=0.018  velocity=0.051
  update 94175/500000: wm_total=3.084  con=0.020  dist_to_target=0.003  dyn=1.487  position=0.016  rep=1.487  target_position=0.016  touch=0.012  velocity=0.043
  update 94200/500000: wm_total=4.183  con=0.020  dist_to_target=0.008  dyn=2.014  position=0.017  rep=2.014  target_position=0.016  touch=0.028  velocity=0.065
  update 94225/500000: wm_total=4.003  con=0.020  dist_to_target=0.006  dyn=1.935  position=0.017  rep=1.935  target_position=0.015  touch=0.018  velocity=0.057
  update 94250/500000: wm_total=3.327  con=0.020  dist_to_target=0.008  dyn=1.600  position=0.018  rep=1.600  target_position=0.015  touch=0.016  velocity=0.049
  update 94275/500000: wm_total=3.741  con=0.020  dist_to_target=0.007  dyn=1.807  position=0.018  rep=1.807  target_position=0.015  touch=0.017  velocity=0.051
  update 94300/500000: wm_total=3.287  con=0.020  dist_to_target=0.006  dyn=1.582  position=0.019  rep=1.582  target_position=0.015  touch=0.017  velocity=0.046
  update 94325/500000: wm_total=3.349  con=0.020  dist_to_target=0.004  dyn=1.618  position=0.017  rep=1.618  target_position=0.016  touch=0.014  velocity=0.040
  update 94350/500000: wm_total=3.858  con=0.020  dist_to_target=0.005  dyn=1.856  position=0.018  rep=1.856  target_position=0.016  touch=0.022  velocity=0.064
  update 94375/500000: wm_total=4.063  con=0.020  dist_to_target=0.003  dyn=1.964  position=0.017  rep=1.964  target_position=0.015  touch=0.022  velocity=0.057
  update 94400/500000: wm_total=3.431  con=0.020  dist_to_target=0.008  dyn=1.644  position=0.016  rep=1.644  target_position=0.015  touch=0.022  velocity=0.061
  update 94425/500000: wm_total=3.619  con=0.020  dist_to_target=0.005  dyn=1.737  position=0.016  rep=1.737  target_position=0.015  touch=0.022  velocity=0.066
  update 94450/500000: wm_total=3.867  con=0.020  dist_to_target=0.006  dyn=1.864  position=0.018  rep=1.864  target_position=0.015  touch=0.017  velocity=0.063
  update 94475/500000: wm_total=4.041  con=0.020  dist_to_target=0.003  dyn=1.953  position=0.016  rep=1.953  target_position=0.016  touch=0.024  velocity=0.056
  update 94500/500000: wm_total=3.807  con=0.020  dist_to_target=0.005  dyn=1.831  position=0.016  rep=1.831  target_position=0.014  touch=0.024  velocity=0.065
  update 94525/500000: wm_total=4.697  con=0.020  dist_to_target=0.005  dyn=2.271  position=0.018  rep=2.271  target_position=0.016  touch=0.029  velocity=0.067
  update 94550/500000: wm_total=4.421  con=0.020  dist_to_target=0.008  dyn=2.134  position=0.017  rep=2.134  target_position=0.015  touch=0.028  velocity=0.065
  update 94575/500000: wm_total=3.017  con=0.020  dist_to_target=0.005  dyn=1.445  position=0.017  rep=1.445  target_position=0.015  touch=0.010  velocity=0.059
  update 94600/500000: wm_total=3.357  con=0.020  dist_to_target=0.006  dyn=1.616  position=0.017  rep=1.616  target_position=0.015  touch=0.014  velocity=0.053
  update 94625/500000: wm_total=3.915  con=0.020  dist_to_target=0.006  dyn=1.881  position=0.018  rep=1.881  target_position=0.015  touch=0.028  velocity=0.065
  update 94650/500000: wm_total=4.205  con=0.020  dist_to_target=0.004  dyn=2.033  position=0.018  rep=2.033  target_position=0.016  touch=0.021  velocity=0.060
  update 94675/500000: wm_total=3.970  con=0.020  dist_to_target=0.005  dyn=1.917  position=0.017  rep=1.917  target_position=0.015  touch=0.025  velocity=0.052
  update 94700/500000: wm_total=4.066  con=0.020  dist_to_target=0.006  dyn=1.965  position=0.016  rep=1.965  target_position=0.016  touch=0.022  velocity=0.057
  update 94725/500000: wm_total=3.684  con=0.020  dist_to_target=0.003  dyn=1.766  position=0.017  rep=1.766  target_position=0.016  touch=0.030  velocity=0.066
  update 94750/500000: wm_total=3.263  con=0.020  dist_to_target=0.004  dyn=1.570  position=0.017  rep=1.570  target_position=0.015  touch=0.020  velocity=0.047
  update 94775/500000: wm_total=3.861  con=0.020  dist_to_target=0.005  dyn=1.862  position=0.016  rep=1.862  target_position=0.014  touch=0.025  velocity=0.057
  update 94800/500000: wm_total=4.187  con=0.020  dist_to_target=0.005  dyn=2.021  position=0.016  rep=2.021  target_position=0.015  touch=0.023  velocity=0.065
  update 94825/500000: wm_total=4.216  con=0.020  dist_to_target=0.007  dyn=2.035  position=0.017  rep=2.035  target_position=0.014  touch=0.024  velocity=0.064
  update 94850/500000: wm_total=3.539  con=0.020  dist_to_target=0.004  dyn=1.698  position=0.017  rep=1.698  target_position=0.015  touch=0.018  velocity=0.069
  update 94875/500000: wm_total=3.714  con=0.020  dist_to_target=0.007  dyn=1.787  position=0.018  rep=1.787  target_position=0.016  touch=0.018  velocity=0.061
  update 94900/500000: wm_total=3.923  con=0.020  dist_to_target=0.007  dyn=1.888  position=0.019  rep=1.888  target_position=0.015  touch=0.017  velocity=0.069
  update 94925/500000: wm_total=3.867  con=0.020  dist_to_target=0.004  dyn=1.864  position=0.017  rep=1.864  target_position=0.015  touch=0.021  velocity=0.060
  update 94950/500000: wm_total=3.864  con=0.020  dist_to_target=0.007  dyn=1.858  position=0.017  rep=1.858  target_position=0.016  touch=0.027  velocity=0.062
  update 94975/500000: wm_total=3.929  con=0.020  dist_to_target=0.005  dyn=1.891  position=0.018  rep=1.891  target_position=0.016  touch=0.023  velocity=0.064
  update 95000/500000: wm_total=3.941  con=0.020  dist_to_target=0.007  dyn=1.896  position=0.018  rep=1.896  target_position=0.017  touch=0.024  velocity=0.063
  update 95025/500000: wm_total=4.637  con=0.020  dist_to_target=0.004  dyn=2.240  position=0.020  rep=2.240  target_position=0.015  touch=0.028  velocity=0.070
  update 95050/500000: wm_total=4.430  con=0.020  dist_to_target=0.006  dyn=2.134  position=0.019  rep=2.134  target_position=0.016  touch=0.026  velocity=0.073
  update 95075/500000: wm_total=2.946  con=0.020  dist_to_target=0.004  dyn=1.420  position=0.017  rep=1.420  target_position=0.015  touch=0.009  velocity=0.040
  update 95100/500000: wm_total=3.471  con=0.020  dist_to_target=0.004  dyn=1.672  position=0.017  rep=1.672  target_position=0.017  touch=0.015  velocity=0.054
  update 95125/500000: wm_total=3.739  con=0.020  dist_to_target=0.003  dyn=1.810  position=0.016  rep=1.810  target_position=0.016  touch=0.014  velocity=0.048
  update 95150/500000: wm_total=3.117  con=0.020  dist_to_target=0.005  dyn=1.498  position=0.018  rep=1.498  target_position=0.015  touch=0.011  velocity=0.051
  update 95175/500000: wm_total=3.480  con=0.020  dist_to_target=0.005  dyn=1.678  position=0.018  rep=1.678  target_position=0.016  touch=0.015  velocity=0.050
  update 95200/500000: wm_total=3.841  con=0.020  dist_to_target=0.005  dyn=1.853  position=0.017  rep=1.853  target_position=0.015  touch=0.019  velocity=0.058
